id,Data,Produto,Categoria,Quantidade,Preço
1804242146,2023-05-17,Bananas,Fruits,393,1.31
1804242147,2023-05-17,Pork,Livestock,26399,6.66
1804242148,2023-05-17,Wheat,Grains,22810,0.4
1804242149,2023-05-17,Bananas,Fruits,382,1.35
1804242150,2023-05-17,Rice,Grains,4601,0.95
1804242151,2023-05-17,Chicken,Livestock,14728,3.58
1804242152,2023-05-17,Strawberries,Fruits,20973,4.4
1804242153,2023-05-17,Oats,Grains,6281,0.74
1804242154,2023-05-17,Butter,Dairy,42643,5.21
1804242155,2023-05-17,Oranges,Fruits,3166,2.64
1804242156,2023-05-17,Yogurt,Dairy,1759,3.2
1804242157,2023-05-17,Milk,Dairy,24232,1.1
1804242158,2023-05-18,Milk,Dairy,791,1.11
1804242159,2023-05-18,Carrots,Vegetables,24595,1.37
1804242160,2023-05-18,Potatoes,Vegetables,9863,0.86
1804242161,2023-05-18,Potatoes,Vegetables,15768,0.75
1804242162,2023-05-18,Chicken,Livestock,1151,2.9
1804242163,2023-05-18,Peaches,Fruits,5911,3.79
1804242164,2023-05-18,Peppers,Vegetables,13682,2.38
1804242165,2023-05-18,Lettuce,Vegetables,48124,0.91
1804242166,2023-05-18,Oats,Grains,2036,0.95
1804242167,2023-05-18,Apples,Fruits,9053,2.43
1804242168,2023-05-18,Strawberries,Fruits,4375,4.43
1804242169,2023-05-18,Chicken,Livestock,2916,3.41
1804242170,2023-05-19,Carrots,Vegetables,1818,1.14
1804242171,2023-05-19,Onions,Vegetables,6864,0.92
1804242172,2023-05-19,Bananas,Fruits,14562,1.79
1804242173,2023-05-19,Cheese,Dairy,34849,7.4
1804242174,2023-05-19,Onions,Vegetables,17909,0.98
1804242175,2023-05-19,Rye,Grains,26108,0.81
1804242176,2023-05-19,Lamb,Livestock,11905,13.41
1804242177,2023-05-19,Lamb,Livestock,4133,11.01
1804242178,2023-05-19,Pork,Livestock,18577,6.54
1804242179,2023-05-19,Chicken,Livestock,15158,3.06
1804242180,2023-05-20,Grapes,Fruits,5748,4.29
1804242181,2023-05-20,Lamb,Livestock,8994,13.13
1804242182,2023-05-20,Bananas,Fruits,2141,1.64
1804242183,2023-05-20,Pork,Livestock,4425,7.72
1804242184,2023-05-20,Strawberries,Fruits,13904,5.8
1804242185,2023-05-20,Oranges,Fruits,3157,3.26
1804242186,2023-05-20,Cabbage,Vegetables,8892,0.72
1804242187,2023-05-20,Oats,Grains,2182,0.95
1804242188,2023-05-20,Pork,Livestock,23356,7.76
1804242189,2023-05-20,Cheese,Dairy,30949,6.83
1804242190,2023-05-21,Peaches,Fruits,35111,4.05
1804242191,2023-05-21,Apples,Fruits,7927,2.61
1804242192,2023-05-21,Milk,Dairy,3712,1.44
1804242193,2023-05-21,Bananas,Fruits,10250,1.59
1804242194,2023-05-21,Potatoes,Vegetables,824,0.73
1804242195,2023-05-21,Strawberries,Fruits,2476,4.15
1804242196,2023-05-21,Cheese,Dairy,35633,8.17
1804242197,2023-05-21,Grapes,Fruits,16784,3.56
1804242198,2023-05-21,Onions,Vegetables,17964,1.17
1804242199,2023-05-21,Lamb,Livestock,3760,11.83
1804242200,2023-05-21,Butter,Dairy,2595,5.77
1804242201,2023-05-21,Wheat,Grains,23234,0.45
1804242202,2023-05-22,Butter,Dairy,37535,4.02
1804242203,2023-05-22,Blueberries,Fruits,3453,6.46
1804242204,2023-05-22,Rice,Grains,16105,1.14
1804242205,2023-05-22,Apples,Fruits,4960,3.24
1804242206,2023-05-22,Rye,Grains,24737,0.84
1804242207,2023-05-22,Pork,Livestock,13995,6.88
1804242208,2023-05-22,Potatoes,Vegetables,19953,0.94
1804242209,2023-05-22,Beef,Livestock,14335,11.61
1804242210,2023-05-22,Strawberries,Fruits,18096,4.0
1804242211,2023-05-22,Pork,Livestock,2283,7.16
1804242212,2023-05-22,Rice,Grains,1227,0.96
1804242213,2023-05-22,Bananas,Fruits,31064,1.45
1804242214,2023-05-22,Yogurt,Dairy,19115,3.05
1804242215,2023-05-22,Strawberries,Fruits,507,5.0
1804242216,2023-05-22,Beef,Livestock,5198,11.26
1804242217,2023-05-22,Pork,Livestock,20383,6.29
1804242218,2023-05-22,Oats,Grains,9720,0.71
1804242219,2023-05-23,Grapes,Fruits,23628,4.74
1804242220,2023-05-23,Pork,Livestock,9516,7.08
1804242221,2023-05-23,Lamb,Livestock,37427,11.83
1804242222,2023-05-23,Peppers,Vegetables,5748,2.31
1804242223,2023-05-23,Beef,Livestock,21648,8.66
1804242224,2023-05-23,Wheat,Grains,5093,0.56
1804242225,2023-05-23,Pork,Livestock,28821,5.61
1804242226,2023-05-23,Lamb,Livestock,642,14.39
1804242227,2023-05-23,Onions,Vegetables,6673,0.91
1804242228,2023-05-23,Corn,Grains,4642,0.51
1804242229,2023-05-23,Apples,Fruits,9313,3.58
1804242230,2023-05-24,Lettuce,Vegetables,27083,0.96
1804242231,2023-05-24,Bananas,Fruits,43242,1.76
1804242232,2023-05-24,Peppers,Vegetables,12788,2.19
1804242233,2023-05-24,Tomatoes,Vegetables,449,2.51
1804242234,2023-05-24,Beef,Livestock,19733,10.11
1804242235,2023-05-24,Onions,Vegetables,9636,0.88
1804242236,2023-05-25,Cabbage,Vegetables,31289,0.66
1804242237,2023-05-25,Blueberries,Fruits,4740,6.24
1804242238,2023-05-25,Oranges,Fruits,29274,2.51
1804242239,2023-05-25,Oranges,Fruits,427,3.34
1804242240,2023-05-25,Corn,Grains,33152,0.65
1804242241,2023-05-25,Corn,Grains,1791,0.62
1804242242,2023-05-25,Tomatoes,Vegetables,25913,2.44
1804242243,2023-05-25,Milk,Dairy,811,0.99
1804242244,2023-05-25,Cheese,Dairy,13134,6.45
1804242245,2023-05-25,Cabbage,Vegetables,18249,0.84
1804242246,2023-05-25,Cheese,Dairy,15984,9.55
1804242247,2023-05-25,Peaches,Fruits,1892,3.97
1804242248,2023-05-25,Onions,Vegetables,262,1.0
1804242249,2023-05-26,Lettuce,Vegetables,10294,1.04
1804242250,2023-05-26,Butter,Dairy,11904,5.05
1804242251,2023-05-26,Strawberries,Fruits,2446,5.95
1804242252,2023-05-26,Cheese,Dairy,32272,9.05
1804242253,2023-05-26,Peppers,Vegetables,24488,1.97
1804242254,2023-05-26,Onions,Vegetables,2957,0.84
1804242255,2023-05-26,Grapes,Fruits,1223,3.92
1804242256,2023-05-26,Milk,Dairy,22472,1.22
1804242257,2023-05-26,Milk,Dairy,4337,1.03
1804242258,2023-05-26,Rice,Grains,21155,0.94
1804242259,2023-05-26,Corn,Grains,1259,0.63
1804242260,2023-05-26,Cabbage,Vegetables,10494,0.68
1804242261,2023-05-26,Cheese,Dairy,12456,7.23
1804242262,2023-05-26,Yogurt,Dairy,21876,3.11
1804242263,2023-05-26,Milk,Dairy,2930,1.02
1804242264,2023-05-27,Rye,Grains,1860,0.87
1804242265,2023-05-27,Lettuce,Vegetables,18005,1.08
1804242266,2023-05-27,Chicken,Livestock,17340,3.37
1804242267,2023-05-27,Butter,Dairy,14768,4.93
1804242268,2023-05-27,Beef,Livestock,12824,8.59
1804242269,2023-05-27,Potatoes,Vegetables,17378,0.66
1804242270,2023-05-27,Corn,Grains,3564,0.52
1804242271,2023-05-27,Yogurt,Dairy,32484,2.48
1804242272,2023-05-27,Milk,Dairy,2885,1.0
1804242273,2023-05-27,Yogurt,Dairy,9346,3.16
1804242274,2023-05-27,Barley,Grains,31263,0.74
1804242275,2023-05-27,Pork,Livestock,2899,7.45
1804242276,2023-05-27,Grapes,Fruits,12146,4.43
1804242277,2023-05-27,Yogurt,Dairy,8416,3.44
1804242278,2023-05-28,Barley,Grains,23301,0.75
1804242279,2023-05-28,Onions,Vegetables,19674,0.9
1804242280,2023-05-28,Bananas,Fruits,176,1.61
1804242281,2023-05-28,Barley,Grains,3227,0.69
1804242282,2023-05-28,Bananas,Fruits,34521,1.22
1804242283,2023-05-28,Milk,Dairy,13593,1.12
1804242284,2023-05-29,Peaches,Fruits,26927,3.36
1804242285,2023-05-29,Rye,Grains,5082,0.73
1804242286,2023-05-29,Wheat,Grains,26134,0.58
1804242287,2023-05-29,Lamb,Livestock,23364,12.89
1804242288,2023-05-29,Onions,Vegetables,3523,1.02
1804242289,2023-05-29,Pork,Livestock,10731,7.52
1804242290,2023-05-29,Tomatoes,Vegetables,41,2.76
1804242291,2023-05-29,Peaches,Fruits,7611,3.23
1804242292,2023-05-29,Peaches,Fruits,1019,2.88
1804242293,2023-05-29,Milk,Dairy,23272,1.24
1804242294,2023-05-29,Rice,Grains,7883,1.15
1804242295,2023-05-29,Strawberries,Fruits,979,4.25
1804242296,2023-05-29,Lettuce,Vegetables,14190,0.84
1804242297,2023-05-30,Wheat,Grains,7651,0.51
1804242298,2023-05-30,Yogurt,Dairy,19855,3.0
1804242299,2023-05-30,Lamb,Livestock,30499,12.27
1804242300,2023-05-30,Carrots,Vegetables,30099,0.97
1804242301,2023-05-30,Rice,Grains,8160,0.84
1804242302,2023-05-30,Peppers,Vegetables,2689,2.13
1804242303,2023-05-30,Chicken,Livestock,10317,2.74
1804242304,2023-05-30,Milk,Dairy,25612,1.37
1804242305,2023-05-30,Carrots,Vegetables,10558,1.17
1804242306,2023-05-30,Rice,Grains,19634,1.13
1804242307,2023-05-30,Lettuce,Vegetables,26801,1.19
1804242308,2023-05-30,Rice,Grains,40739,1.15
1804242309,2023-05-30,Peaches,Fruits,27421,3.44
1804242310,2023-05-30,Apples,Fruits,10884,2.57
1804242311,2023-05-30,Oats,Grains,18289,0.79
1804242312,2023-05-30,Butter,Dairy,3063,4.41
1804242313,2023-05-30,Rye,Grains,21138,0.97
1804242314,2023-05-30,Strawberries,Fruits,5322,4.98
1804242315,2023-05-31,Lamb,Livestock,10197,12.79
1804242316,2023-05-31,Pork,Livestock,2263,7.82
1804242317,2023-05-31,Milk,Dairy,18338,1.25
1804242318,2023-05-31,Tomatoes,Vegetables,635,2.15
1804242319,2023-05-31,Barley,Grains,35260,0.73
1804242320,2023-05-31,Pork,Livestock,18396,8.32
1804242321,2023-05-31,Yogurt,Dairy,20667,2.63
1804242322,2023-05-31,Chicken,Livestock,16989,2.73
1804242323,2023-05-31,Peaches,Fruits,45418,3.94
1804242324,2023-05-31,Peaches,Fruits,37916,3.04
1804242325,2023-05-31,Lamb,Livestock,31400,12.19
1804242326,2023-05-31,Chicken,Livestock,1457,2.71
1804242327,2023-05-31,Tomatoes,Vegetables,922,2.54
1804242328,2023-05-31,Pork,Livestock,14076,6.56
1804242329,2023-05-31,Yogurt,Dairy,9879,2.44
1804242330,2023-06-01,Cheese,Dairy,15519,8.83
1804242331,2023-06-01,Cheese,Dairy,3905,7.96
1804242332,2023-06-01,Tomatoes,Vegetables,7684,2.41
1804242333,2023-06-01,Cabbage,Vegetables,2488,0.63
1804242334,2023-06-01,Tomatoes,Vegetables,1150,2.8
1804242335,2023-06-01,Beef,Livestock,15400,8.89
1804242336,2023-06-01,Butter,Dairy,10355,4.31
1804242337,2023-06-01,Strawberries,Fruits,15789,4.47
1804242338,2023-06-01,Tomatoes,Vegetables,5754,2.68
1804242339,2023-06-01,Lamb,Livestock,44912,13.56
1804242340,2023-06-01,Yogurt,Dairy,38132,3.41
1804242341,2023-06-01,Peaches,Fruits,37313,4.08
1804242342,2023-06-01,Peppers,Vegetables,28326,1.83
1804242343,2023-06-01,Rye,Grains,9068,0.93
1804242344,2023-06-01,Potatoes,Vegetables,3867,0.88
1804242345,2023-06-01,Butter,Dairy,26521,4.21
1804242346,2023-06-02,Blueberries,Fruits,14713,4.84
1804242347,2023-06-02,Cheese,Dairy,75,8.79
1804242348,2023-06-02,Carrots,Vegetables,2853,1.37
1804242349,2023-06-02,Peppers,Vegetables,3719,1.61
1804242350,2023-06-02,Pork,Livestock,17360,7.51
1804242351,2023-06-02,Grapes,Fruits,1641,3.73
1804242352,2023-06-02,Carrots,Vegetables,16061,1.34
1804242353,2023-06-02,Strawberries,Fruits,1641,4.25
1804242354,2023-06-02,Milk,Dairy,22022,1.23
1804242355,2023-06-02,Lettuce,Vegetables,2275,0.96
1804242356,2023-06-02,Oats,Grains,26457,0.71
1804242357,2023-06-02,Cabbage,Vegetables,946,0.87
1804242358,2023-06-02,Onions,Vegetables,9147,0.81
1804242359,2023-06-03,Rye,Grains,675,0.85
1804242360,2023-06-03,Carrots,Vegetables,7674,1.23
1804242361,2023-06-03,Apples,Fruits,10595,3.18
1804242362,2023-06-03,Butter,Dairy,3752,4.7
1804242363,2023-06-03,Carrots,Vegetables,25673,1.07
1804242364,2023-06-03,Peppers,Vegetables,3025,2.21
1804242365,2023-06-03,Yogurt,Dairy,17785,3.21
1804242366,2023-06-03,Pork,Livestock,8761,7.39
1804242367,2023-06-03,Rye,Grains,20243,0.82
1804242368,2023-06-03,Strawberries,Fruits,12104,4.52
1804242369,2023-06-03,Oranges,Fruits,3075,2.48
1804242370,2023-06-03,Rye,Grains,6536,0.88
1804242371,2023-06-03,Wheat,Grains,21682,0.52
1804242372,2023-06-03,Apples,Fruits,17248,2.77
1804242373,2023-06-03,Oats,Grains,2033,0.95
1804242374,2023-06-03,Chicken,Livestock,2697,3.49
1804242375,2023-06-03,Grapes,Fruits,6076,4.62
1804242376,2023-06-04,Lamb,Livestock,27113,11.53
1804242377,2023-06-04,Beef,Livestock,22539,11.75
1804242378,2023-06-04,Oats,Grains,1201,0.86
1804242379,2023-06-04,Tomatoes,Vegetables,6263,2.62
1804242380,2023-06-04,Rice,Grains,7328,0.91
1804242381,2023-06-04,Pork,Livestock,13976,6.79
1804242382,2023-06-04,Bananas,Fruits,13859,1.29
1804242383,2023-06-04,Lamb,Livestock,38775,9.66
1804242384,2023-06-04,Milk,Dairy,20633,1.2
1804242385,2023-06-05,Beef,Livestock,1566,9.86
1804242386,2023-06-05,Potatoes,Vegetables,2079,0.68
1804242387,2023-06-05,Wheat,Grains,4161,0.58
1804242388,2023-06-05,Strawberries,Fruits,13638,5.24
1804242389,2023-06-05,Rice,Grains,2206,1.07
1804242390,2023-06-05,Yogurt,Dairy,4188,3.6
1804242391,2023-06-05,Pork,Livestock,5193,6.37
1804242392,2023-06-05,Onions,Vegetables,12905,1.09
1804242393,2023-06-05,Yogurt,Dairy,35746,2.85
1804242394,2023-06-05,Onions,Vegetables,28575,1.17
1804242395,2023-06-06,Rice,Grains,3142,0.99
1804242396,2023-06-06,Yogurt,Dairy,4314,3.49
1804242397,2023-06-06,Potatoes,Vegetables,2489,0.93
1804242398,2023-06-06,Onions,Vegetables,36607,1.16
1804242399,2023-06-06,Yogurt,Dairy,2880,2.83
1804242400,2023-06-06,Corn,Grains,8123,0.7
1804242401,2023-06-06,Tomatoes,Vegetables,6851,2.48
1804242402,2023-06-07,Peppers,Vegetables,17078,1.84
1804242403,2023-06-07,Grapes,Fruits,5792,4.09
1804242404,2023-06-07,Cheese,Dairy,2649,7.95
1804242405,2023-06-07,Lamb,Livestock,19499,12.79
1804242406,2023-06-07,Cabbage,Vegetables,1619,0.71
1804242407,2023-06-07,Milk,Dairy,7902,1.34
1804242408,2023-06-07,Chicken,Livestock,6676,3.57
1804242409,2023-06-07,Cheese,Dairy,6326,9.51
1804242410,2023-06-07,Lamb,Livestock,6959,11.19
1804242411,2023-06-07,Lettuce,Vegetables,4894,1.06
1804242412,2023-06-07,Grapes,Fruits,11808,4.4
1804242413,2023-06-07,Tomatoes,Vegetables,21854,2.95
1804242414,2023-06-07,Potatoes,Vegetables,10810,0.8
1804242415,2023-06-07,Blueberries,Fruits,222,6.22
1804242416,2023-06-07,Peppers,Vegetables,6302,2.02
1804242417,2023-06-07,Blueberries,Fruits,32116,6.84
1804242418,2023-06-08,Beef,Livestock,8953,11.55
1804242419,2023-06-08,Cheese,Dairy,5248,9.13
1804242420,2023-06-08,Oats,Grains,4116,0.79
1804242421,2023-06-08,Wheat,Grains,896,0.6
1804242422,2023-06-08,Cabbage,Vegetables,5402,0.6
1804242423,2023-06-08,Peaches,Fruits,144,2.97
1804242424,2023-06-08,Barley,Grains,18100,0.78
1804242425,2023-06-08,Cheese,Dairy,1188,9.24
1804242426,2023-06-08,Peppers,Vegetables,5321,1.75
1804242427,2023-06-08,Cheese,Dairy,15872,8.19
1804242428,2023-06-08,Grapes,Fruits,30339,4.8
1804242429,2023-06-08,Cheese,Dairy,5122,6.49
1804242430,2023-06-08,Tomatoes,Vegetables,15197,2.02
1804242431,2023-06-08,Grapes,Fruits,576,3.84
1804242432,2023-06-08,Lamb,Livestock,14655,13.04
1804242433,2023-06-08,Milk,Dairy,15996,1.35
1804242434,2023-06-08,Strawberries,Fruits,6927,5.76
1804242435,2023-06-08,Oats,Grains,2464,0.72
1804242436,2023-06-09,Potatoes,Vegetables,33101,0.82
1804242437,2023-06-09,Rye,Grains,877,0.76
1804242438,2023-06-09,Apples,Fruits,8394,2.82
1804242439,2023-06-09,Milk,Dairy,28530,1.33
1804242440,2023-06-09,Grapes,Fruits,25171,4.58
1804242441,2023-06-09,Beef,Livestock,21491,9.87
1804242442,2023-06-09,Yogurt,Dairy,3715,3.38
1804242443,2023-06-09,Wheat,Grains,13474,0.48
1804242444,2023-06-09,Lamb,Livestock,5666,10.63
1804242445,2023-06-09,Lamb,Livestock,17075,10.89
1804242446,2023-06-09,Oats,Grains,39403,0.9
1804242447,2023-06-09,Pork,Livestock,9923,6.65
1804242448,2023-06-09,Yogurt,Dairy,4118,2.83
1804242449,2023-06-10,Oranges,Fruits,11688,2.27
1804242450,2023-06-10,Butter,Dairy,6241,5.6
1804242451,2023-06-10,Oats,Grains,13361,0.95
1804242452,2023-06-10,Lettuce,Vegetables,12400,0.83
1804242453,2023-06-10,Cheese,Dairy,506,7.58
1804242454,2023-06-10,Lamb,Livestock,34544,11.07
1804242455,2023-06-10,Oats,Grains,4386,0.95
1804242456,2023-06-10,Pork,Livestock,23367,7.07
1804242457,2023-06-11,Apples,Fruits,6399,2.84
1804242458,2023-06-11,Lettuce,Vegetables,23264,0.91
1804242459,2023-06-11,Potatoes,Vegetables,18814,0.68
1804242460,2023-06-11,Tomatoes,Vegetables,18539,2.72
1804242461,2023-06-11,Milk,Dairy,5358,1.4
1804242462,2023-06-11,Onions,Vegetables,5088,1.0
1804242463,2023-06-11,Rye,Grains,3015,0.93
1804242464,2023-06-11,Cabbage,Vegetables,1383,0.87
1804242465,2023-06-11,Barley,Grains,5281,0.59
1804242466,2023-06-11,Barley,Grains,16370,0.67
1804242467,2023-06-11,Oranges,Fruits,12274,3.11
1804242468,2023-06-11,Oats,Grains,846,0.74
1804242469,2023-06-11,Rye,Grains,2472,1.08
1804242470,2023-06-12,Cabbage,Vegetables,5550,0.74
1804242471,2023-06-12,Milk,Dairy,36091,1.22
1804242472,2023-06-12,Pork,Livestock,48267,8.32
1804242473,2023-06-12,Blueberries,Fruits,17993,7.06
1804242474,2023-06-12,Tomatoes,Vegetables,13448,2.81
1804242475,2023-06-12,Yogurt,Dairy,8953,3.32
1804242476,2023-06-12,Beef,Livestock,22441,9.66
1804242477,2023-06-12,Wheat,Grains,566,0.44
1804242478,2023-06-12,Yogurt,Dairy,2831,3.52
1804242479,2023-06-12,Peaches,Fruits,5470,3.79
1804242480,2023-06-12,Lamb,Livestock,2848,13.96
1804242481,2023-06-12,Yogurt,Dairy,3227,2.98
1804242482,2023-06-12,Cabbage,Vegetables,20421,0.83
1804242483,2023-06-12,Corn,Grains,14615,0.54
1804242484,2023-06-12,Carrots,Vegetables,614,0.99
1804242485,2023-06-13,Milk,Dairy,2613,1.21
1804242486,2023-06-13,Barley,Grains,12658,0.79
1804242487,2023-06-13,Peaches,Fruits,19482,3.49
1804242488,2023-06-13,Wheat,Grains,21767,0.49
1804242489,2023-06-13,Grapes,Fruits,8770,3.55
1804242490,2023-06-13,Carrots,Vegetables,934,1.21
1804242491,2023-06-13,Oranges,Fruits,32914,3.34
1804242492,2023-06-13,Strawberries,Fruits,9428,4.01
1804242493,2023-06-13,Carrots,Vegetables,3044,1.36
1804242494,2023-06-13,Lamb,Livestock,4555,10.12
1804242495,2023-06-13,Grapes,Fruits,18654,3.48
1804242496,2023-06-13,Milk,Dairy,809,1.1
1804242497,2023-06-13,Oats,Grains,1423,0.96
1804242498,2023-06-13,Apples,Fruits,7369,3.51
1804242499,2023-06-13,Lettuce,Vegetables,2431,0.84
1804242500,2023-06-13,Onions,Vegetables,19500,1.14
1804242501,2023-06-13,Butter,Dairy,21696,5.53
1804242502,2023-06-13,Butter,Dairy,5797,4.34
1804242503,2023-06-13,Grapes,Fruits,16735,4.21
1804242504,2023-06-13,Rye,Grains,1212,1.07
1804242505,2023-06-13,Rice,Grains,4185,0.96
1804242506,2023-06-14,Lettuce,Vegetables,1294,1.09
1804242507,2023-06-14,Butter,Dairy,4149,4.36
1804242508,2023-06-14,Peppers,Vegetables,34500,1.99
1804242509,2023-06-14,Apples,Fruits,10866,3.44
1804242510,2023-06-14,Strawberries,Fruits,24854,5.17
1804242511,2023-06-14,Lettuce,Vegetables,104,1.05
1804242512,2023-06-14,Oranges,Fruits,14316,2.59
1804242513,2023-06-14,Beef,Livestock,24243,8.53
1804242514,2023-06-14,Beef,Livestock,10755,8.77
1804242515,2023-06-14,Lettuce,Vegetables,1393,0.97
1804242516,2023-06-14,Milk,Dairy,32736,0.96
1804242517,2023-06-14,Butter,Dairy,19283,4.7
1804242518,2023-06-14,Peaches,Fruits,1450,3.02
1804242519,2023-06-15,Cheese,Dairy,13223,6.76
1804242520,2023-06-15,Lamb,Livestock,30528,13.39
1804242521,2023-06-15,Beef,Livestock,84,11.85
1804242522,2023-06-15,Butter,Dairy,26005,5.04
1804242523,2023-06-15,Pork,Livestock,4623,6.99
1804242524,2023-06-15,Potatoes,Vegetables,2505,0.91
1804242525,2023-06-15,Oats,Grains,8203,0.69
1804242526,2023-06-15,Cheese,Dairy,3869,6.89
1804242527,2023-06-15,Chicken,Livestock,13530,3.36
1804242528,2023-06-15,Oats,Grains,18033,0.7
1804242529,2023-06-15,Peppers,Vegetables,33482,1.97
1804242530,2023-06-15,Yogurt,Dairy,7816,2.83
1804242531,2023-06-15,Wheat,Grains,114,0.41
1804242532,2023-06-15,Beef,Livestock,756,11.31
1804242533,2023-06-15,Beef,Livestock,2014,8.85
1804242534,2023-06-15,Milk,Dairy,4681,1.14
1804242535,2023-06-15,Chicken,Livestock,26521,2.92
1804242536,2023-06-15,Carrots,Vegetables,1418,1.03
1804242537,2023-06-15,Rye,Grains,22107,0.91
1804242538,2023-06-16,Yogurt,Dairy,15893,2.67
1804242539,2023-06-16,Beef,Livestock,11746,10.84
1804242540,2023-06-16,Beef,Livestock,10977,11.58
1804242541,2023-06-16,Milk,Dairy,7292,1.33
1804242542,2023-06-16,Cheese,Dairy,12623,7.02
1804242543,2023-06-16,Rye,Grains,18755,0.89
1804242544,2023-06-16,Peaches,Fruits,2066,2.9
1804242545,2023-06-16,Yogurt,Dairy,5753,2.51
1804242546,2023-06-16,Lettuce,Vegetables,18368,0.81
1804242547,2023-06-16,Chicken,Livestock,14613,3.08
1804242548,2023-06-16,Pork,Livestock,13256,7.37
1804242549,2023-06-16,Barley,Grains,17697,0.59
1804242550,2023-06-16,Bananas,Fruits,9165,1.43
1804242551,2023-06-16,Rye,Grains,9953,0.95
1804242552,2023-06-16,Oranges,Fruits,6184,3.21
1804242553,2023-06-16,Rye,Grains,17410,0.84
1804242554,2023-06-16,Rye,Grains,7216,0.92
1804242555,2023-06-16,Butter,Dairy,3832,4.78
1804242556,2023-06-16,Chicken,Livestock,18704,3.52
1804242557,2023-06-16,Yogurt,Dairy,6130,3.37
1804242558,2023-06-17,Cheese,Dairy,1279,8.15
1804242559,2023-06-17,Strawberries,Fruits,8828,4.57
1804242560,2023-06-17,Oats,Grains,1183,0.74
1804242561,2023-06-17,Tomatoes,Vegetables,41111,2.74
1804242562,2023-06-17,Apples,Fruits,2275,3.26
1804242563,2023-06-17,Grapes,Fruits,3890,4.01
1804242564,2023-06-17,Rye,Grains,5994,1.03
1804242565,2023-06-17,Cabbage,Vegetables,8567,0.9
1804242566,2023-06-17,Lettuce,Vegetables,13314,1.07
1804242567,2023-06-17,Yogurt,Dairy,23341,3.41
1804242568,2023-06-17,Pork,Livestock,18752,8.19
1804242569,2023-06-17,Pork,Livestock,9533,5.87
1804242570,2023-06-17,Rice,Grains,1405,1.17
1804242571,2023-06-17,Lettuce,Vegetables,2990,0.95
1804242572,2023-06-17,Oats,Grains,20681,0.65
1804242573,2023-06-17,Butter,Dairy,12997,5.02
1804242574,2023-06-18,Peaches,Fruits,9141,3.97
1804242575,2023-06-18,Rye,Grains,14839,0.73
1804242576,2023-06-18,Pork,Livestock,15669,6.1
1804242577,2023-06-18,Lamb,Livestock,30786,9.98
1804242578,2023-06-18,Carrots,Vegetables,4810,0.97
1804242579,2023-06-19,Corn,Grains,17132,0.69
1804242580,2023-06-19,Rice,Grains,15218,1.18
1804242581,2023-06-19,Lamb,Livestock,13528,10.5
1804242582,2023-06-19,Chicken,Livestock,8878,2.52
1804242583,2023-06-19,Bananas,Fruits,16457,1.44
1804242584,2023-06-19,Wheat,Grains,10132,0.52
1804242585,2023-06-19,Potatoes,Vegetables,4407,0.92
1804242586,2023-06-19,Lamb,Livestock,1723,12.76
1804242587,2023-06-19,Corn,Grains,2511,0.65
1804242588,2023-06-19,Pork,Livestock,2461,6.98
1804242589,2023-06-19,Oranges,Fruits,1330,3.28
1804242590,2023-06-19,Rye,Grains,6077,1.02
1804242591,2023-06-19,Wheat,Grains,1108,0.58
1804242592,2023-06-20,Bananas,Fruits,47020,1.78
1804242593,2023-06-20,Rye,Grains,29744,0.8
1804242594,2023-06-20,Milk,Dairy,6609,1.34
1804242595,2023-06-20,Bananas,Fruits,724,1.37
1804242596,2023-06-20,Beef,Livestock,5327,10.63
1804242597,2023-06-20,Barley,Grains,8407,0.58
1804242598,2023-06-20,Carrots,Vegetables,12570,1.3
1804242599,2023-06-20,Rye,Grains,10516,1.01
1804242600,2023-06-20,Barley,Grains,18529,0.79
1804242601,2023-06-20,Barley,Grains,30092,0.7
1804242602,2023-06-20,Yogurt,Dairy,11032,2.58
1804242603,2023-06-20,Peppers,Vegetables,9608,2.13
1804242604,2023-06-20,Tomatoes,Vegetables,1218,2.72
1804242605,2023-06-20,Rye,Grains,16248,0.74
1804242606,2023-06-20,Rye,Grains,25664,0.82
1804242607,2023-06-20,Rice,Grains,7624,1.04
